gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,truncated_by_depth,pass_through,pagerank,hub_score,authority_score,seed_sources,quick_turnover,quick_turnover_share,cluster_id,contribution_in_deg,contribution_out_deg,contribution_authority_score,contribution_hub_score,contribution_pagerank,contribution_seed_sources,priority_factor,priority_score
100000002343825100,3,False,3,2,350000.0,89800.0,4,2,False,0.25657142857142856,0.00033182820033043236,2.7899697022503253e-84,1.9793459205285007e-06,8,50000.0,0.5567928730512249,4,0.1683896797153025,0.1554581850533808,0.12927046263345196,0.12455516014234876,0.09380782918149468,0.10059608540925268,1.0,0.7720774021352315
100000002346166100,3,False,1,0,6000.0,0.0,1,0,False,0.0,0.0002849668900021949,0.0,3.7693003797609256e-33,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.06218861209964413,0.05526690391459074,0.005622775800711744,0.01766903914590747,1.0,0.27670818505338074
100000002356167100,3,False,1,2,300000.0,29500.0,1,3,False,0.09833333333333333,0.0002936794977234828,1.0189493195722766e-100,0.009618195808081405,7,5500.0,0.1864406779661017,10,0.0737855871886121,0.1554581850533808,0.19719750889679719,0.11822064056939503,0.04900355871886121,0.06515124555160143,1.0,0.6588167259786478
100000002369443100,3,False,1,0,50000.0,0.0,1,0,False,0.0,0.0002917839914312839,0.0,1.0881032944557646e-32,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.07135231316725979,0.05526690391459074,0.04249110320284698,0.01766903914590747,1.0,0.32274021352313165
100000002369454100,4,False,1,0,25000.0,0.0,1,0,True,0.0,0.00042634752850913705,0.0,1.9079128602526573e-92,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.018816725978647687,0.05526690391459074,0.11661921708185054,0.06515124555160143,0.75,0.29386120996441284
100000002369510100,3,False,1,0,37150.0,0.0,1,0,False,0.0,0.00028979308794574313,0.0,9.379172687920177e-33,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.07041814946619217,0.05526690391459074,0.03441281138790036,0.01766903914590747,1.0,0.31372775800711744
100000002369874100,3,False,4,0,600000.0,0.0,4,0,False,0.0,0.0003355310766508474,0.0,8.071426585028158e-06,9,0.0,0.0,4,0.17435498220640572,0.06217526690391458,0.14199288256227757,0.05526690391459074,0.09523131672597865,0.10908362989323844,1.0,0.6381049822064058
100000002371751100,1,False,1,1,200000.0,250000.0,5,1,False,1.25,0.0005254689777410252,3.6657625934096915e-69,3.98183484411921e-72,1,170000.0,0.68,37,0.0737855871886121,0.13716192170818506,0.034875444839857654,0.12982206405693952,0.12654804270462633,0.01766903914590747,1.0,0.5198620996441281
100000002371892100,4,False,1,0,43830.0,0.0,1,0,True,0.0,0.00030485945151147913,0.0,7.377137273069713e-58,7,0.0,0.0,54,0.0737855871886121,0.06217526690391458,0.04884341637010676,0.05526690391459074,0.07145907473309608,0.06515124555160143,0.75,0.28251112099644127
100000002373144100,3,False,1,1,46468.0,10764.0,1,1,False,0.2316432813979513,0.0002881268225299556,1.3222374983684476e-115,0.0008249591176964313,7,0.0,0.0,0,0.0737855871886121,0.13716192170818506,0.1856761565836299,0.11402135231316728,0.02562277580071174,0.06515124555160143,1.0,0.6014190391459074
100000002373386100,3,False,1,0,24000.0,0.0,1,0,False,0.0,0.00028775570422318584,0.0,7.538600759521851e-33,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.06779359430604982,0.05526690391459074,0.02284697508896797,0.01766903914590747,1.0,0.2995373665480427
100000002380341100,3,False,1,0,57566.4,0.0,1,0,False,0.0,0.00030743128347908135,0.0,8.358702954373852e-05,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.15854092526690394,0.05526690391459074,0.07430604982206405,0.06515124555160143,1.0,0.4892259786476868
100000002391278100,3,False,1,1,30000.0,52700.0,5,2,False,1.7566666666666666,0.0003963265328228831,2.9225490690485517e-07,8.435978322587446e-54,1,20000.0,0.3795066413662239,41,0.0737855871886121,0.13716192170818506,0.05008896797153026,0.14313167259786477,0.11252669039145909,0.01766903914590747,1.0,0.5343638790035588
100000002394199100,3,False,1,1,277398.0,76777.0,3,1,False,0.2767756076107254,0.003160098543203545,1.1002935033048393e-78,6.340436700867753e-67,1,76777.0,1.0,1,0.0737855871886121,0.13716192170818506,0.040569395017793594,0.12725978647686834,0.15950177935943063,0.01766903914590747,1.0,0.5559475088967972
100000002398779100,2,False,13,1,1095690.0,66000.0,28,3,False,0.06023601566136407,0.0015896782248303986,1.3599768887766273e-06,7.282825065157036e-05,8,66000.0,1.0,0,0.17963967971530248,0.13716192170818506,0.15729537366548044,0.14533807829181494,0.15594306049822065,0.10059608540925268,1.0,0.8759741992882562
100000002404112100,4,False,1,0,60000.0,0.0,1,0,True,0.0,0.00032816417044606144,0.0,1.3553873299127618e-10,7,0.0,0.0,14,0.0737855871886121,0.06217526690391458,0.08612099644128114,0.05526690391459074,0.09209964412811388,0.06515124555160143,0.75,0.32594973309608544
100000002432143100,2,False,1,0,81310.0,0.0,1,0,False,0.0,0.0003333457529066536,0.0,0.00011409172052824063,9,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.1610320284697509,0.05526690391459074,0.09437722419928828,0.10908362989323844,1.0,0.5557206405693951
100000002433697100,3,False,1,1,130000.0,110000.0,1,1,False,0.8461538461538461,0.0002882155773285658,2.764110086627216e-81,0.006331471597856039,7,110000.0,1.0,10,0.0737855871886121,0.13716192170818506,0.19475088967971532,0.12612099644128116,0.026120996441281137,0.06515124555160143,1.0,0.6230916370106763
100000002435265100,3,False,1,0,132628.0,0.0,3,0,False,0.0,0.0002914547486050371,0.0,0.000807330202170697,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.18549822064056942,0.05526690391459074,0.04113879003558719,0.06515124555160143,1.0,0.4830160142348755
100000002443664100,2,False,3,0,556880.0,0.0,3,0,False,0.0,0.00033688887997857913,0.0,5.65340069167237e-07,9,0.0,0.0,24,0.1683896797153025,0.06217526690391458,0.1168149466192171,0.05526690391459074,0.09622775800711746,0.10908362989323844,1.0,0.6079581850533808
100000002445750100,2,False,1,1,70000.0,10000.0,1,1,False,0.14285714285714285,0.000534091662057598,1.0819421503297013e-116,2.120131157205043e-87,7,0.0,0.0,0,0.0737855871886121,0.13716192170818506,0.023220640569395018,0.11327402135231317,0.13174377224199288,0.06515124555160143,1.0,0.5443371886120997
100000002448088100,3,False,3,1,20000.0,25000.0,3,1,False,1.25,0.0005055709222145073,3.665762593409714e-103,1.9922805000231136e-79,7,10000.0,0.4,32,0.1683896797153025,0.13716192170818506,0.03078291814946619,0.11736654804270463,0.12483985765124557,0.06515124555160143,1.0,0.6436921708185055
100000002454724100,2,False,1,0,125000.0,0.0,3,0,False,0.0,0.00029951105578395273,0.0,2.4024544005269156e-07,7,0.0,0.0,33,0.0737855871886121,0.06217526690391458,0.11156583629893241,0.05526690391459074,0.06348754448398576,0.06515124555160143,1.0,0.431432384341637
100000002457464100,2,False,1,0,66647.0,0.0,1,0,False,0.0,0.00032039621189785736,0.0,4.927725929494515e-59,8,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.04795373665480427,0.05526690391459074,0.08825622775800712,0.10059608540925268,1.0,0.4280338078291815
100000002459093100,2,False,1,1,500000.0,55000.0,2,3,False,0.11,0.00038703468176470206,1.6089238264989212e-91,1.166094270359575e-07,1,0.0,0.0,41,0.0737855871886121,0.13716192170818506,0.10658362989323844,0.12163701067615659,0.1101067615658363,0.01766903914590747,1.0,0.566943950177936
100000002459163100,2,False,1,0,20180.0,0.0,1,0,False,0.0,0.0003626489183023349,0.0,1.5386796150275137e-58,1,0.0,0.0,39,0.0737855871886121,0.06217526690391458,0.04839857651245552,0.05526690391459074,0.10483985765124557,0.01766903914590747,1.0,0.362135231316726
100000002459164100,3,False,1,0,20000.0,0.0,1,0,False,0.0,0.0005386020384945116,0.0,1.2591667374038265e-105,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.010854092526690392,0.05526690391459074,0.13366548042704626,0.06515124555160143,1.0,0.40089857651245553
100000002459240100,3,False,1,0,150000.0,0.0,1,0,False,0.0,0.0002888583914926737,0.0,0.006801091478674387,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.19555160142348757,0.05526690391459074,0.029395017793594304,0.06515124555160143,1.0,0.4813256227758008
100000002459832100,3,False,2,0,880606.0,0.0,2,0,False,0.0,0.00039085522133751934,0.0,0.0006285770501446251,7,0.0,0.0,35,0.15409697508896797,0.06217526690391458,0.1822064056939502,0.05526690391459074,0.1112455516014235,0.06515124555160143,1.0,0.6301423487544484
100000002462183100,1,False,1,0,107500.0,0.0,3,0,False,0.0,0.0003781123779327592,0.0,1.1893496104975649e-67,1,0.0,0.0,55,0.0737855871886121,0.06217526690391458,0.03834519572953737,0.05526690391459074,0.10846975088967974,0.01766903914590747,1.0,0.35571174377224196
100000002469065100,2,False,1,0,200000.0,0.0,1,0,False,0.0,0.0003169377278539003,0.0,7.247080556464004e-06,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.14137010676156586,0.05526690391459074,0.08512455516014235,0.06515124555160143,1.0,0.482873665480427
100000002472632100,3,False,2,1,502400.0,20000.0,3,1,False,0.03980891719745223,0.000978855505826558,1.858762460731998e-106,1.1815519624988406e-07,7,0.0,0.0,13,0.15409697508896797,0.13716192170818506,0.10667259786476868,0.11608540925266905,0.1520996441281139,0.06515124555160143,1.0,0.7312677935943062
100000002474570100,4,False,1,0,6750.0,0.0,1,0,True,0.0,0.0002876257256481767,0.0,9.981419808438974e-09,1,0.0,0.0,47,0.0737855871886121,0.06217526690391458,0.09190391459074733,0.05526690391459074,0.021708185053380784,0.01766903914590747,0.75,0.24188167259786475
100000002475601100,3,False,1,0,232301.0,0.0,1,0,False,0.0,0.0003004666314713493,0.0,0.00018173350811288069,1,0.0,0.0,35,0.0737855871886121,0.06217526690391458,0.16467971530249112,0.05526690391459074,0.06512455516014234,0.01766903914590747,1.0,0.4387010676156584
100000002478829100,4,False,1,0,34000.0,0.0,1,0,True,0.0,0.00038507250327418185,0.0,4.338078715833075e-79,7,0.0,0.0,32,0.0737855871886121,0.06217526690391458,0.03131672597864769,0.05526690391459074,0.10967971530249111,0.06515124555160143,0.75,0.29803158362989324
100000002479804100,1,False,1,2,46000.0,35300.0,1,2,False,0.7673913043478261,0.00029535997257801013,8.066354735171038e-80,1.4301907420766885e-05,1,23000.0,0.6515580736543909,2,0.0737855871886121,0.1554581850533808,0.1459964412811388,0.12661921708185053,0.053594306049822064,0.01766903914590747,1.0,0.5731227758007117
100000002480800100,1,False,2,0,569251.0,0.0,2,0,False,0.0,0.000636975461303058,0.0,0.001004980128219499,10,0.0,0.0,2,0.15409697508896797,0.06217526690391458,0.18718861209964416,0.05526690391459074,0.1434163701067616,0.11530249110320284,1.0,0.7174466192170819
100000002481735100,2,False,1,0,22436.0,0.0,2,0,False,0.0,0.0003606560876489171,0.0,2.2697988315729286e-07,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.1110320284697509,0.05526690391459074,0.10419928825622776,0.06515124555160143,1.0,0.4716103202846975
100000002481974100,3,False,2,2,89447.0,318000.0,2,4,False,3.5551779265934016,0.0003298120200739926,1.3083565707976173e-65,0.00015949462730392204,7,59000.0,0.18553459119496854,8,0.15409697508896797,0.1554581850533808,0.1631672597864769,0.13209964412811387,0.09288256227758009,0.06515124555160143,1.0,0.762855871886121
100000002487222100,4,False,1,0,90000.0,0.0,2,0,True,0.0,0.0003087289819581978,0.0,2.2098142842055343e-50,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.051067615658362986,0.05526690391459074,0.07608540925266903,0.06515124555160143,0.75,0.2876490213523132
100000002488629100,2,False,1,0,73050.0,0.0,1,0,False,0.0,0.0002977893319968956,0.0,1.0244371055780048e-06,1,0.0,0.0,41,0.0737855871886121,0.06217526690391458,0.1220640569395018,0.05526690391459074,0.059145907473309604,0.01766903914590747,1.0,0.39010676156583624
100000002489253100,2,False,1,0,51000.0,0.0,1,0,False,0.0,0.00030018469775148896,0.0,7.69929503338897e-10,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.08727758007117438,0.05526690391459074,0.06491103202846975,0.06515124555160143,1.0,0.40856761565836297
100000002492277100,2,False,1,0,138500.0,0.0,1,0,False,0.0,0.00030572446586011026,0.0,4.652647802491003e-05,7,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.15355871886120998,0.05526690391459074,0.07259786476868327,0.06515124555160143,1.0,0.4825355871886121
100000002505277100,4,False,1,0,60000.0,0.0,1,0,True,0.0,0.0004053235851470022,0.0,1.0414421066760622e-79,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.03047153024911032,0.05526690391459074,0.11398576512455516,0.06515124555160143,0.75,0.3006272241992883
100000002506987100,4,False,1,0,28200.0,0.0,1,0,True,0.0,0.00029451319193789195,0.0,4.5248118750941546e-08,7,0.0,0.0,18,0.0737855871886121,0.06217526690391458,0.10044483985765125,0.05526690391459074,0.05138790035587189,0.06515124555160143,0.75,0.3061588078291814
100000002508637100,3,False,1,1,306410.0,8000.0,1,1,False,0.02610880845925394,0.0003057079451903549,5.4860984651106914e-120,0.00020871849659394805,1,0.0,0.0,35,0.0737855871886121,0.13716192170818506,0.16619217081850535,0.11256227758007117,0.07252669039145908,0.01766903914590747,1.0,0.5798976868327402
100000002509598100,3,False,1,0,305550.0,0.0,1,0,False,0.0,0.00029848700210156757,0.0,4.400323544086204e-07,2,0.0,0.0,24,0.0737855871886121,0.06217526690391458,0.11512455516014236,0.05526690391459074,0.06106761565836299,0.03368327402135231,1.0,0.40110320284697504
100000002511581100,3,False,1,0,17600.0,0.0,1,0,False,0.0,0.00028676412583350015,0.0,6.45567200491732e-33,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.06583629893238434,0.05526690391459074,0.015160142348754449,0.01766903914590747,1.0,0.28989323843416365
100000002511825100,1,False,1,0,65000.0,0.0,1,0,False,0.0,0.00029613951341450525,0.0,0.0005130261201082986,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.17953736654804273,0.05526690391459074,0.055444839857651244,0.06515124555160143,1.0,0.4913612099644129
100000002512742100,4,False,1,0,6000.0,0.0,1,0,True,0.0,0.0002872270100496976,0.0,9.410572843222573e-09,1,0.0,0.0,47,0.0737855871886121,0.06217526690391458,0.09168149466192171,0.05526690391459074,0.018754448398576512,0.01766903914590747,0.75,0.23949955516014232
100000002513028100,3,False,1,3,9500.0,332709.0,1,24,False,35.022,0.00030391711574902057,6.086935584059995e-65,2.6121366497591708e-05,7,0.0,0.0,56,0.0737855871886121,0.16390569395017793,0.14937722419928828,0.13224199288256228,0.07024911032028469,0.06515124555160143,1.0,0.6547108540925267
100000002514975100,4,False,1,0,17920.0,0.0,1,0,True,0.0,0.0005278984509395557,0.0,3.179812896304769e-107,7,0.0,0.0,14,0.0737855871886121,0.06217526690391458,0.0101423487544484,0.05526690391459074,0.12861209964412812,0.06515124555160143,0.75,0.2963500889679715
100000002516862100,4,False,1,0,81710.0,0.0,5,0,True,0.0,0.00034748043648188644,0.0,5.0100967155273555e-65,7,0.0,0.0,56,0.0737855871886121,0.06217526690391458,0.04332740213523131,0.05526690391459074,0.1,0.06515124555160143,0.75,0.2997798042704627
100000002521039100,3,False,1,0,349370.0,0.0,1,0,False,0.0,0.000303576441158087,0.0,0.0013103170566399172,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.18861209964412814,0.05526690391459074,0.06975088967971531,0.06515124555160143,1.0,0.5147419928825624
100000002527114100,0,True,3,111,129000.0,3289249.0,4,113,False,25.49805426356589,0.000806090342909785,5.401806492722592e-31,7.278964734302202e-34,0,129000.0,0.039218678792636255,22,0.1683896797153025,0.17983985765124555,0.06112099644128114,0.13843416370106762,0.14882562277580072,0.001307829181494662,1.0,0.6979181494661921
100000002528544100,3,False,1,0,192912.0,0.0,1,0,False,0.0,0.000297680868526526,0.0,0.00016561096670209357,1,0.0,0.0,35,0.0737855871886121,0.06217526690391458,0.16352313167259788,0.05526690391459074,0.058647686832740215,0.01766903914590747,1.0,0.43106761565836305
100000002528978100,4,False,1,0,15900.0,0.0,1,0,True,0.0,0.0002899439134940928,0.0,3.39761789638513e-08,7,0.0,0.0,18,0.0737855871886121,0.06217526690391458,0.09928825622775801,0.05526690391459074,0.035088967971530244,0.06515124555160143,0.75,0.2930671708185053
100000002529877100,4,False,1,0,232000.0,0.0,1,0,True,0.0,0.00030417009004962757,0.0,2.68247402333792e-07,8,0.0,0.0,24,0.0737855871886121,0.06217526690391458,0.11236654804270463,0.05526690391459074,0.07053380782918149,0.10059608540925268,0.75,0.3560431494661922
100000002529880100,3,False,2,0,147000.0,0.0,2,0,False,0.0,0.0003046105376666679,0.0,2.340967047817681e-06,8,0.0,0.0,4,0.15409697508896797,0.06217526690391458,0.1306049822064057,0.05526690391459074,0.0711743772241993,0.10059608540925268,1.0,0.573914590747331
100000002530224100,3,False,1,0,113000.0,0.0,1,0,False,0.0,0.0002898197832897383,0.0,2.958964954741034e-06,9,0.0,0.0,4,0.0737855871886121,0.06217526690391458,0.13291814946619218,0.05526690391459074,0.034875444839857654,0.10908362989323844,1.0,0.46810498220640573
100000002531406100,3,False,1,1,520000.0,500000.0,1,1,False,0.9615384615384616,0.00032081396736367254,6.297732181437913e-59,0.0002719012112537736,1,0.0,0.0,35,0.0737855871886121,0.13716192170818506,0.16983985765124557,0.13380782918149467,0.08846975088967973,0.01766903914590747,1.0,0.6207339857651245
100000002534091100,3,False,1,0,22200.0,0.0,1,0,False,0.0,0.0002947611183230156,0.0,3.927480345458497e-06,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.13505338078291815,0.05526690391459074,0.05217081850533807,0.06515124555160143,1.0,0.4436032028469751
100000002537811100,3,False,1,1,52000.0,15000.0,1,1,False,0.28846153846153844,0.001219191469258656,1.0502842388567766e-110,3.3304722024927824e-89,11,0.0,0.0,11,0.0737855871886121,0.13716192170818506,0.02206405693950178,0.11512455516014235,0.15437722419928826,0.11901245551601423,1.0,0.6215258007117438
100000002539625100,2,False,1,0,94700.0,0.0,1,0,False,0.0,0.0003430943791937178,0.0,1.1285087707115252e-06,9,0.0,0.0,4,0.0737855871886121,0.06217526690391458,0.12286476868327403,0.05526690391459074,0.09836298932384342,0.10908362989323844,1.0,0.5215391459074733
100000002540033100,4,False,1,0,10000.0,0.0,1,0,True,0.0,0.0005924161595185359,0.0,1.0365216744397587e-115,9,0.0,0.0,46,0.0737855871886121,0.06217526690391458,0.0074288256227758006,0.05526690391459074,0.140711743772242,0.10908362989323844,0.75,0.33633896797153023
100000002540623100,2,False,1,0,100000.0,0.0,1,0,False,0.0,0.00033133863909163034,0.0,3.97943820114597e-06,1,0.0,0.0,11,0.0737855871886121,0.06217526690391458,0.13514234875444842,0.05526690391459074,0.09359430604982207,0.01766903914590747,1.0,0.43763345195729536
100000002546921100,3,False,1,0,20000.0,0.0,1,0,False,0.0,0.0002896709717059993,0.0,6.494601149907591e-07,7,0.0,0.0,40,0.0737855871886121,0.06217526690391458,0.11761565836298933,0.05526690391459074,0.03359430604982206,0.06515124555160143,1.0,0.4075889679715302
100000002547110100,3,False,6,0,1500000.0,0.0,10,0,False,0.0,0.0005487451833899909,0.0,4.7155261574400335e-06,8,0.0,0.0,4,0.17771797153024912,0.06217526690391458,0.1369217081850534,0.05526690391459074,0.13608540925266904,0.10059608540925268,1.0,0.6687633451957296
100000002548759100,3,False,2,0,375000.0,0.0,2,0,False,0.0,0.0003069181108470046,0.0,4.517634874323503e-06,9,0.0,0.0,4,0.15409697508896797,0.06217526690391458,0.13647686832740213,0.05526690391459074,0.07395017793594306,0.10908362989323844,1.0,0.591049822064057
100000002550141100,3,False,1,0,100586.0,0.0,1,0,False,0.0,0.00030608403712002985,0.0,0.00019760727581836653,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.1653914590747331,0.05526690391459074,0.07316725978647687,0.06515124555160143,1.0,0.49493772241992884
100000002554175100,3,False,1,0,24621.0,0.0,1,0,False,0.0,0.0002931468830436536,0.0,2.799686328450117e-08,7,0.0,0.0,18,0.0737855871886121,0.06217526690391458,0.09777580071174377,0.05526690391459074,0.047473309608540924,0.06515124555160143,1.0,0.40162811387900355
100000002556775100,3,False,1,0,300000.0,0.0,1,0,False,0.0,0.0002936794977234828,0.0,0.009618195808081405,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.19719750889679719,0.05526690391459074,0.04900355871886121,0.06515124555160143,1.0,0.5025800711743773
100000002558173100,2,False,1,0,9300.0,0.0,1,0,False,0.0,0.00029422499403187525,0.0,1.870373617369001e-67,8,0.0,0.0,42,0.0737855871886121,0.06217526690391458,0.03923487544483986,0.05526690391459074,0.050676156583629894,0.10059608540925268,1.0,0.38173487544483986
100000002559089100,3,False,2,0,715000.0,0.0,2,0,False,0.0,0.00039017231458992474,0.0,5.983028819916199e-06,9,0.0,0.0,24,0.15409697508896797,0.06217526690391458,0.13932384341637014,0.05526690391459074,0.11117437722419929,0.10908362989323844,1.0,0.6311209964412812
100000002565277100,1,False,1,0,483319.0,0.0,1,0,False,0.0,0.00038003214932007007,0.0,0.0014367853141747208,10,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.18914590747330962,0.05526690391459074,0.10861209964412812,0.11530249110320284,1.0,0.6042882562277581
100000002566204100,2,False,1,0,80805.0,0.0,1,0,False,0.0,0.0003222591442240068,0.0,3.577180725234001e-06,1,0.0,0.0,11,0.0737855871886121,0.06217526690391458,0.13425266903914593,0.05526690391459074,0.08925266903914592,0.01766903914590747,1.0,0.4324021352313167
100000002567887100,3,False,1,0,50915.0,0.0,1,0,False,0.0,0.0002856737294201422,0.0,0.003962377609900025,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.1925266903914591,0.05526690391459074,0.008612099644128113,0.06515124555160143,1.0,0.4575177935943061
100000002570206100,2,False,2,0,166959.6,0.0,2,0,False,0.0,0.0003167429605282902,0.0,0.0002393921708486734,7,0.0,0.0,28,0.15409697508896797,0.06217526690391458,0.16877224199288257,0.05526690391459074,0.08498220640569397,0.06515124555160143,1.0,0.5904448398576513
100000002575080100,3,False,1,1,13000.0,12500.0,1,1,False,0.9615384615384616,0.0005476438013874525,2.1337546602646373e-113,1.8436303617672486e-90,7,12500.0,1.0,3,0.0737855871886121,0.13716192170818506,0.020551601423487546,0.11434163701067616,0.13558718861209965,0.06515124555160143,1.0,0.546579181494662
100000002578405100,2,False,2,116,1200351.0,3108352.0,7,120,False,2.589535894084314,0.000566576226221159,1.6498698111322865e-31,1.2340768878362398e-33,1,1200351.0,0.3861695843971339,22,0.15409697508896797,0.17991992882562277,0.06147686832740214,0.13836298932384342,0.13879003558718864,0.01766903914590747,1.0,0.6903158362989323
100000002578653100,3,False,1,0,20000.0,0.0,1,0,False,0.0,0.00030959962130824295,0.0,1.9866148245851372e-69,7,0.0,0.0,57,0.0737855871886121,0.06217526690391458,0.03585409252669039,0.05526690391459074,0.07701067615658362,0.06515124555160143,1.0,0.3692437722419929
100000002580377100,1,False,1,1,37750.0,5000.0,2,1,False,0.13245033112582782,0.0002880693938349812,6.2977321814379195e-127,6.131696818123762e-05,7,0.0,0.0,16,0.0737855871886121,0.13716192170818506,0.15560498220640573,0.111067615658363,0.02469750889679715,0.06515124555160143,1.0,0.5674688612099644
100000002581346100,3,False,1,0,166400.0,0.0,1,0,False,0.0,0.00028938549910724216,0.0,0.007163242402774449,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.19608540925266904,0.05526690391459074,0.03202846975088968,0.06515124555160143,1.0,0.4844928825622776
100000002589019100,1,False,1,0,34710.0,0.0,1,0,False,0.0,0.00028976000944327946,0.0,2.1792184673137738e-07,1,0.0,0.0,7,0.0737855871886121,0.06217526690391458,0.11058718861209967,0.05526690391459074,0.034306049822064054,0.01766903914590747,1.0,0.3537900355871885
100000002591469100,1,False,1,0,235670.0,0.0,1,0,False,0.0,0.00029746297680624,0.0,6.856401062761418e-06,1,0.0,0.0,1,0.0737855871886121,0.06217526690391458,0.14101423487544484,0.05526690391459074,0.05800711743772242,0.01766903914590747,1.0,0.40791814946619215
100000002592567100,1,False,1,2,5297.0,48600.0,1,2,False,9.175004719652634,0.0002846030621919784,1.9975787125347553e-07,2.2968740519095084e-05,7,0.0,0.0,16,0.0737855871886121,0.1554581850533808,0.14839857651245553,0.14270462633451958,0.003629893238434164,0.06515124555160143,1.0,0.5891281138790037
100000002593038100,2,False,1,0,28500.0,0.0,1,0,False,0.0,0.0006533671302229494,0.0,1.8136314112814732e-84,8,0.0,0.0,7,0.0737855871886121,0.06217526690391458,0.026067615658362988,0.05526690391459074,0.14434163701067618,0.10059608540925268,1.0,0.4622330960854093
100000002593344100,3,False,2,0,431000.0,0.0,2,0,False,0.0,0.00035694247072282466,0.0,2.951062205870052e-07,9,0.0,0.0,4,0.15409697508896797,0.06217526690391458,0.11281138790035589,0.05526690391459074,0.10298932384341639,0.10908362989323844,1.0,0.596423487544484
100000002594214100,4,False,1,0,1000000.0,0.0,1,0,True,0.0,0.00036498664536337665,0.0,1.3297982715039454e-32,7,0.0,0.0,30,0.0737855871886121,0.06217526690391458,0.07215302491103202,0.05526690391459074,0.10569395017793594,0.06515124555160143,0.75,0.3256694839857651
100000002596035100,1,False,1,0,231570.0,0.0,1,0,False,0.0,0.0003189633741280226,0.0,0.0005263646095202132,8,0.0,0.0,11,0.0737855871886121,0.06217526690391458,0.17989323843416372,0.05526690391459074,0.08718861209964414,0.10059608540925268,1.0,0.558905693950178
100000002596039100,4,False,1,0,280000.0,0.0,1,0,True,0.0,0.0003026849542484925,0.0,0.0001207326001321782,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.16147686832740216,0.05526690391459074,0.06882562277580072,0.06515124555160143,0.75,0.36501112099644134
100000002597003100,1,False,1,1,17700.0,11000.0,1,1,False,0.6214689265536724,0.0002873328150818913,2.7641100866272126e-115,0.0002677129823140598,7,0.0,0.0,0,0.0737855871886121,0.13716192170818506,0.16966192170818506,0.11416370106761567,0.020142348754448397,0.06515124555160143,1.0,0.5800667259786477
100000002597074100,4,False,1,0,8000.0,0.0,1,0,True,0.0,0.00030873031947248753,0.0,1.6221973349896815e-85,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.0251779359430605,0.05526690391459074,0.07615658362989323,0.06515124555160143,0.75,0.26828514234875445
100000002597623100,3,False,1,0,16418.0,0.0,1,0,False,0.0,0.0002849554919238681,0.0,0.00028404929458316426,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.17064056939501782,0.05526690391459074,0.005551601423487544,0.06515124555160143,1.0,0.43257117437722425
100000002599729100,4,False,1,0,65000.0,0.0,2,0,True,0.0,0.0004829428724576898,0.0,1.674960759637802e-85,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.025266903914590744,0.05526690391459074,0.12241992882562279,0.06515124555160143,0.75,0.3030493772241992
100000002600345100,1,False,2,0,52400.0,0.0,2,0,False,0.0,0.00029411832337428693,0.0,6.95957944297214e-05,7,0.0,0.0,16,0.15409697508896797,0.06217526690391458,0.1566725978647687,0.05526690391459074,0.050249110320284694,0.06515124555160143,1.0,0.5436120996441282
100000002603371100,3,False,1,0,9300.0,0.0,1,0,False,0.0,0.0002878166458510297,0.0,3.359663882695746e-05,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.15186832740213527,0.05526690391459074,0.023487544483985767,0.06515124555160143,1.0,0.4317348754448399
